"",,Termasuk instalasi atau pemasangan pintu (kecuali pintu otomatis dan pintu,,,
"",,"putar), jendela, rangka pintu dan jendela dari kayu atau bahan lainnya.",,,
711,43302,"PENGERJAAN LANTAI, DINDING, PERALATAN SANITER DAN PLAFON",20,19,18
"",,"Kelompok ini mencakup kegiatan pengerjaan lantai, dinding, peralatan saniter dan",,,
"",,plafon dalam rangka penyelesaian bangunan gedung tempat tinggal maupun bukan,,,
"",,tempat tinggal. Termasuk aplikasi bangunan atau proyek konstruksi lainnya dari,,,
"",,"plester (pelapisan) interior dan eksterior, termasuk bahan-bahan lathing yang",,,
"",,"berkaitan, penyelesaian interior seperti langit-langit, pelapisan dinding dengan",,,
"",,"kayu, partisi/sekat yang dapat dibongkar pasang dan sebagainya, pengubinan,",,,
"",,penggantungan atau pemasangan dalam bangunan atau proyek konstruksi lainnya,,,
"",,"dari keramik, dinding beton atau ubin lantai, parket (lantai dari papan yang",,,
"",,"bergambar) dan pelapisan lantai dengan kayu, pelapisan lantai linoleum dan",,,
"",,"karpet, termasuk karet atau plastik, teraso, marmer, granit atau pelapisan lantai",,,
"",,atau dinding dan wallpaper (kertas dinding).,,,
712,43303,PENGECATAN,20,19,18
"",,Kelompok ini mencakup kegiatan pengecatan interior dan eksterior bangunan,,,
"",,dalam rangka penyelesaian bangunan gedung tempat tinggal maupun bukan,,,
"",,tempat tinggal. Termasuk pengecatan bangunan sipil.,,,
713,43304,DEKORASI INTERIOR,20,19,18
"",,Kelompok ini mencakup kegiatan pengerjaan dekorasi interior dalam rangka,,,
"",,penyelesaian bangunan gedung tempat tinggal maupun bukan tempat tinggal.,,,
"",,Kegiatan pengerjaan dekorasi interior mencakup aplikasi bangunan atau proyek,,,
"",,"konstruksi lainnya dari plester (pelapisan) interior, termasuk bahan-bahan lathing",,,
"",,"yang berkaitan, instalasi atau pemasangan pintu (kecuali pintu otomatis dan pintu",,,
"",,"putar), jendela, rangka pintu dan jendela dari kayu atau bahan lainnya, instalasi",,,
"",,"dapur (kitchen set), tangga dan sejenisnya, instalasi furnitur, penyelesaian interior",,,
"",,"seperti langit-langit, pelapisan dinding dengan kayu, partisi/sekat yang dapat",,,
"",,"dibongkar pasang dan sebagainya, pengubinan atau pemasangan dalam bangunan",,,
"",,"atau proyek konstruksi lainnya dari keramik, dinding beton atau ubin lantai,",,,
"",,"parket (lantai dari papan yang bergambar) dan pelapisan lantai dengan kayu,",,,
"",,"pelapisan lantai linoleum dan karpet, termasuk karet atau plastik, teraso, marmer,",,,
"",,granit atau pelapisan lantai atau dinding dan wallpaper (kertas dinding). Termasuk,,,
"",,"pengecatan, pemasangan kaca, cermin dan lain-lain.",,,
714,43305,DEKORASI EKSTERIOR,20,19,18
"",,Kelompok ini mencakup kegiatan pengerjaan dekorasi eksterior pada bangunan,,,
"",,"gedung tempat tinggal maupun bukan tempat tinggal, seperti konstruksi taman.",,,
"",,Kegiatan pengerjaan dekorasi eksterior mencakup pelapisan eksterior bangunan,,,
"",,"atau proyek konstruksi lainnya dari plester, termasuk bahan-bahan lathing yang",,,
"",,"berkaitan, pelapisan eksterior dinding dengan keramik, teraso, marmer dan granit.",,,
715,43309,PENYELESAIAN KONSTRUKSI BANGUNAN LAINNYA,20,19,18
"",,Kelompok ini mencakup kegiatan pembersihan atau perapihan gedung baru setelah,,,
"",,"pembangunan, instalasi interior untuk toko, rumah bergerak, perahu dan lain-lain",,,
"",,dan pengerjaan penyelesaian konstruksi bangunan lainnya YANG TIDAK DAPAT,,,
"",,DIKLASIFIKASIKAN DI TEMPAT LAIN .,,,
716,43901,PEMASANGAN PONDASI DAN PILAR,20,19,18
"",,Kelompok ini mencakup kegiatan khusus pemasangan berbagai pondasi dan pilar,,,
"",,"untuk gedung, jalan/jembatan, bangunan pengairan, dermaga dan sejenisnya",,,
"",,sebagai bagian dari pekerjaan yang tercakup dalam konstruksi gedung dan,,,
"",,konstruksi bangunan sipil dan biasanya dikerjakan atas dasar subkontrak.,,,
717,43902,PEMASANGAN PERANCAH (STEIGER),20,19,18
"",,Kelompok ini mencakup kegiatan khusus pemasangan perancah/steiger pada,,,
"",,"bangunan gedung, jalan/jembatan, bangunan pengairan, dermaga dan sejenisnya",,,
"",,dan biasanya dikerjakan atas dasar subkontrak.,,,
718,43903,PEMASANGAN ATAP/ROOF COVERING,20,19,18
"",,Kelompok ini mencakup kegiatan khusus pemasangan atap bangunan gedung baik,,,
"",,untuk tempat tinggal maupun bukan tempat tinggal sebagai bagian dari pekerjaan,,,
"",,yang tercakup dalam konstruksi gedung dan biasanya dikerjakan atas dasar,,,
"",,subkontrak.,,,
719,43904,PEMASANGAN KERANGKA BAJA,20,19,18
"",,Kelompok ini mencakup kegiatan khusus pemasangan kerangka baja sebagai,,,
"",,bagian dari pekerjaan yang tercakup dalam konstruksi gedung dan biasanya,,,
"",,dikerjakan atas dasar subkontrak.,,,
720,43905,PENYEWAAN ALAT KONSTRUKSI DENGAN OPERATOR,49,49,48
"",,Kelompok ini mencakup usaha penyewaan alat atau mesin konstruksi dan,,,
"",,perlengkapannya dengan operator. Penyewaan mesin konstruksi dan,,,
"",,"perlengkapannya tanpa operator, lihat 7730.",,,
721,43909,KONSTRUKSI KHUSUS LAINNYA YANG TIDAK DAPAT DIKLASIFIKASIKAN DI,20,19,18
"",,TEMPAT LAIN,,,
"",,Kelompok ini mencakup kegiatan konstruksi khusus lainnya yang belum,,,
"",,diklasifikasikan dalam kelompok 43901 s.d. 43905 yang memerlukan keahlian atau,,,
"",,"perlengkapan khusus, seperti kegiatan pengerjaan penahan lembab dan air,",,,
"",,"dehumidifikasi (pelembaban) bangunan, pelubangan (shaft sinking), pembuatan",,,
"",,"elemen baja, pembengkokan baja, pemasangan batu dan batu bata, pemasangan",,,
"",,"dan pembongkaran tangga (scaffold dan platform), kecuali penyewaannya,",,,
"",,pemasangan cerobong asap dan oven untuk keperluan industri dan pekerjaan yang,,,
"",,"memerlukan keahlian memanjat dan penggunaan perlengkapan yang berkaitan,",,,
"",,misalnya bekerja pada gedung-gedung yang tinggi. Termasuk pekerjaan di bawah,,,
"",,"permukaan tanah, konstruksi kolam renang di luar ruangan, pembersihan dengan",,,
"",,"uap, penyemburan pasir untuk membersihkan tembok dan kegiatan sejenisnya",,,
"",,untuk eksterior bangunan dan penyewaan derek dengan menggunakan operator.,,,
722,45101,PERDAGANGAN BESAR MOBIL BARU,25,20,20
"",,"Kelompok ini mencakup usaha perdagangan besar mobil baru, termasuk mobil",,,
"",,"khusus (seperti ambulans, karavan, mikrobus, pemadam kebakaran, dan",,,
"",,"sebagainya), lori, trailer, semi-trailer dan berbagai kendaraan pengangkut bermotor",,,
"",,lainnya.,,,
723,45102,PERDAGANGAN BESAR MOBIL BEKAS,25,20,20
"",,"Kelompok ini mencakup usaha perdagangan besar mobil bekas, termasuk mobil",,,
"",,"khusus (seperti ambulans, karavan, mikrobus, pemadam kebakaran, dan",,,
"",,"sebagainya), lori, trailer, semi-trailer dan berbagai kendaraan pengangkut bermotor",,,
"",,lainnya.,,,
724,45103,PERDAGANGAN ECERAN MOBIL BARU,30,25,20
"",,"Kelompok ini mencakup usaha penjualan eceran mobil baru, termasuk mobil",,,
"",,"khusus (seperti ambulans, karavan, mikrobus, pemadam kebakaran, dan",,,
"",,"sebagainya), lori, trailer, semi-trailer dan berbagai kendaraan pengangkut bermotor",,,
"",,lainnya.,,,
725,45104,PERDAGANGAN ECERAN MOBIL BEKAS,30,25,20
"",,"Kelompok ini mencakup usaha penjualan eceran mobil bekas, termasuk mobil",,,
"",,"khusus (seperti ambulans, karavan, mikrobus, pemadam kebakaran, dan",,,
"",,"sebagainya), lori, trailer, semi-trailer dan berbagai kendaraan pengangkut bermotor",,,
"",,lainnya.,,,
726,45201,REPARASI MOBIL,20,"18,5","17,5"
"",,"Kelompok ini mencakup usaha reparasi dan perawatan mobil, seperti reparasi",,,
"",,"mekanik, reparasi elektrik, reparasi sistem injeksi elektronik, servis regular,",,,
"",,"reparasi badan mobil, reparasi bagian kendaraan bermotor, penyemprotan dan",,,
"",,"pengecatan, reparasi kaca dan jendela dan reparasi tempat duduk kendaraan",,,
"",,"bermotor. Termasuk reparasi, pemasangan atau penggantian ban dan pipa,",,,
"",,"perawatan anti karat, pemasangan bagian dan aksesori tidak sebagai bagian dari",,,
"",,proses pembuatan dan usaha perawatan lainnya.,,,
727,45202,PENCUCIAN DAN SALON MOBIL,20,"18,5","17,5"
"",,"Kelompok ini mencakup usaha pencucian mobil dan salon mobil, seperti pencucian",,,
"",,dan pemolesan dan pemasangan bagian dan aksesori tidak sebagai bagian dari,,,
"",,proses pembuatan di salon mobil.,,,
728,45301,PERDAGANGAN BESAR SUKU CADANG DAN AKSESORI MOBIL,25,20,20
"",,"Kelompok ini mencakup usaha perdagangan besar berbagai suku cadang,",,,
"",,"komponen dan aksesori mobil yang terpisah dari perdagangan mobilnya, seperti",,,
"",,"karet ban dan ban dalam, busi mobil, baterei (aki), perlengkapan lampu dan bagian-",,,
"",,bagian kelistrikan.,,,
729,45302,PERDAGANGAN ECERAN SUKU CADANG DAN AKSESORI MOBIL,30,25,20
"",,"Kelompok ini mencakup usaha penjualan eceran berbagai suku cadang, komponendan aksesori mobil yang terpisah dari perdagangan mobilnya, seperti karet ban danban dalam, busi mobil, baterei (aki), perlengkapan lampu dan bagian-bagian",,,
730,45401,PERDAGANGAN BESAR SEPEDA MOTOR BARU,25,20,20
"",,"Kelompok ini mencakup usaha perdagangan besar sepeda motor baru, termasukmotor sepeda atau moped.",,,
731,45402,PERDAGANGAN BESAR SEPEDA MOTOR BEKAS,25,20,20
"",,"Kelompok ini mencakup usaha perdagangan besar sepeda motor bekas, termasukmotor sepeda atau moped.",,,
"",,"Kelompok ini mencakup usaha penjualan eceran sepeda motor baru, termasukmotor sepeda atau moped.",,,
733,45404,PERDAGANGAN ECERAN SEPEDA MOTOR BEKAS,30,25,20
"",,"Kelompok ini mencakup usaha penjualan eceran sepeda motor bekas, termasukmotor sepeda atau moped.",,,
734,45405,PERDAGANGAN BESAR SUKU CADANG SEPEDA MOTOR DAN AKSESORINYA,25,20,20
"",,"Kelompok ini mencakup usaha perdagangan besar suku cadang sepeda motor danaksesorinya.",,,
735,45406,PERDAGANGAN ECERAN SUKU CADANG SEPEDA MOTOR DAN AKSESORINYA,30,25,20
"",,"Kelompok ini mencakup usaha penjualan eceran suku cadang sepeda motor danaksesorinya.",,,
736,45407,REPARASI DAN PERAWATAN SEPEDA MOTOR,20,"18,5","17,5"
"",,"Kelompok ini mencakup usaha pemeliharaan dan reparasi sepeda motor, termasukpencucian sepeda motor dan usaha perawatan lainnya.",,,
737,46100,PERDAGANGAN BESAR ATAS DASAR BALAS JASA (FEE) ATAU KONTRAK,25,20,20
"",,"Kelompok ini mencakup usaha agen yang menerima komisi, perantara (makelar),",,,
"",,"pelelangan, dan pedagang besar lainnya yang memperdagangkan barang-barang di",,,
"",,"dalam negeri atas nama pihak lain. Kegiatannya antara lain agen komisi, broker",,,
"",,barang dan seluruh perdagangan besar lainnya yang menjual atas nama dan,,,
"",,"tanggungan pihak lain, kegiatan yang terlibat dalam penjualan dan pembelian",,,
"",,"bersama atau transaksi perusahaan untuk keperluan yang penting, termasuk",,,
"",,"internet dan agen yang terlibat dalam perdagangan seperti bahan baku pertanian,",,,
"",,"binatang hidup; bahan baku tekstil dan barang setengah jadi; bahan bakar, bijih-",,,
"",,"bijihan, logam dan industri kimia, termasuk pupuk; makanan, minuman dan",,,
"",,"tembakau; tekstil, pakaian, bulu, alas kaki dan barang dari kulit; kayu-kayuan dan",,,
"",,"bahan bangunan; mesin, termasuk mesin kantor dan komputer, perlengkapan",,,
"",,"industri, kapal, pesawat; furnitur, barang keperluan rumah tangga dan perangkat",,,
"",,keras; kegiatan perdagangan besar rumah pelelangan. Tidak termasuk kegiatan,,,
"",,"perdagangan besar mobil dan sepeda motor, dimasukkan dalam golongan 451 s.d.",,,
"",,454.,,,
738,46201,PERDAGANGAN BESAR PADI DAN PALAWIJA,25,20,20
"",,Kelompok ini mencakup usaha perdagangan besar hasil pertanian tanaman padi,,,
"",,"dan palawija sebagai bahan baku atau bahan dasar dari suatu kegiatan berikutnya,",,,
"",,"seperti padi, jagung, gabah, kacang-kacangan dan sebagainya.",,,
739,46202,PERDAGANGAN BESAR BUAH YANG MENGANDUNG MINYAK,25,20,20
"",,Kelompok ini mencakup usaha perdagangan besar hasil pertanian tanaman buah,,,
"",,"yang mengandung minyak, seperti kelapa dan kelapa sawit.",,,
748,46312,PERDAGANGAN BESAR BUAH-BUAHAN,25,20,20
"",,"Kelompok ini mencakup usaha perdagangan besar buah-buahan untuk digunakansebagai konsumsi akhir, seperti jeruk, apel, pear, mangga dan buah lainnya.",,,
749,46313,PERDAGANGAN BESAR SAYURAN,25,20,20
"",,"Kelompok ini mencakup usaha perdagangan besar sayur-sayuran untuk digunakansebagai konsumsi akhir, seperti bayam, kangkung, kol dan sayuran lainnya.",,,
750,46314,"PERDAGANGAN BESAR KOPI, TEH DAN KAKAO",25,20,20
"",,"Kelompok ini mencakup usaha perdagangan besar kopi, teh dan kakao untukdigunakan sebagai konsumsi akhir.",,,
"",,"Kelompok ini mencakup usaha perdagangan besar minyak dan lemak nabati,termasuk margarin.",,,
752,46319,"PERDAGANGAN BESAR BAHAN MAKANAN DAN MINUMAN HASIL PERTANIANLAINNYA",25,20,20
"",,"Kelompok ini mencakup usaha perdagangan besar makanan, minuman dan hasilpertanian lainnya, seperti tanaman bumbu­bumbuan dan rempah-rempah.",,,
753,46321,PERDAGANGAN BESAR DAGING SAPI DAN DAGING SAPI OLAHAN,25,20,20
"",,"Kelompok ini mencakup usaha perdagangan besar daging sapi dan daging sapiolahan, termasuk daging sapi yang diawetkan.",,,
754,46322,PERDAGANGAN BESAR DAGING AYAM DAN DAGING AYAM OLAHAN,25,20,20
"",,"Kelompok ini mencakup usaha perdagangan besar daging ayam dan daging ayamolahan, termasuk daging ayam yang diawetkan.",,,
755,46323,PERDAGANGAN BESAR DAGING DAN DAGING OLAHAN LAINNYA,25,20,20
"",,"Kelompok ini mencakup usaha perdagangan besar daging dan daging olahanlainnya, termasuk daging lainnya yang diawetkan.",,,
756,46324,PERDAGANGAN BESAR HASIL OLAHAN PERIKANAN,25,20,20
"",,Kelompok ini mencakup usaha perdagangan besar pengolahan hasil perikanan.,,,
757,46325,PERDAGANGAN BESAR TELUR DAN HASIL OLAHAN TELUR,25,20,20
"",,Kelompok ini mencakup usaha perdagangan besar telur dan hasil olahan telur.,,,
758,46326,PERDAGANGAN BESAR SUSU DAN PRODUK SUSU,25,20,20
"",,Kelompok ini mencakup usaha perdagangan besar susu dan produk susu.,,,
759,46327,PERDAGANGAN BESAR MINYAK DAN LEMAK HEWANI,25,20,20
"",,Kelompok ini mencakup usaha perdagangan besar minyak dan lemak hewani.,,,
760,46331,"PERDAGANGAN BESAR GULA, COKLAT DAN KEMBANG GULA",25,20,20
"",,"Kelompok ini mencakup usaha perdagangan besar gula, coklat dan kembang gula.",,,
"",,Kelompok ini mencakup usaha perdagangan besar produk roti.,,,
762,46333,PERDAGANGAN BESAR MINUMAN BERALKOHOL,25,20,20
"",,"Kelompok ini mencakup usaha perdagangan besar minuman beralkohol, sepertiminuman keras, anggur, malt, bir dan lain-lain.",,,
763,46334,PERDAGANGAN BESAR MINUMAN NON ALKOHOL BUKAN SUSU,25,20,20
"",,"Kelompok ini mencakup usaha perdagangan besar minuman non alkohol, sepertisari buah, jus, minuman ringan, air mineral dan lain-lain.",,,
764,46335,PERDAGANGAN BESAR ROKOK DAN TEMBAKAU,25,20,20
"",,"Kelompok ini mencakup usaha perdagangan besar hasil pengolahan tembakau danbumbu rokok, seperti rokok kretek dan rokok putih.",,,
765,46339,PERDAGANGAN BESAR MAKANAN DAN MINUMAN LAINNYA,25,20,20
"",,"Kelompok ini mencakup usaha perdagangan besar makanan dan minuman lainnya,seperti tepung beras, tepung tapioka, karamel, kerupuk udang dan lain-lain.Termasuk perdagangan besar makanan untuk hewan piaraan dan makanan ternak.",,,
766,46411,PERDAGANGAN BESAR TEKSTIL,25,20,20
"",,"Kelompok ini mencakup usaha perdagangan besar hasil industri tekstil, sepertibermacam-macam teksti/kain, kain batik dan lain-lain. Termasuk barang linenrumah tangga (bahan kain untuk keperluan rumah tangga) dan lain-lain.",,,
767,46412,PERDAGANGAN BESAR PAKAIAN,25,20,20
"",,"Kelompok ini mencakup usaha perdagangan besar pakaian, termasuk pakaianolahraga dan perdagangan besar aksesoris pakaian seperti sarung tangan, dasi danpenjepit. Termasuk perdagangan besar kaos kaki.",,,
768,46413,PERDAGANGAN BESAR ALAS KAKI,25,20,20
"",,"Kelompok ini mencakup usaha perdagangan besar alas kaki, seperti sepatu,sandal, selop dan sejenisnya.",,,
769,46414,PERDAGANGAN BESAR BARANG LAINNYA DARI TEKSTIL,25,20,20
"",,"Kelompok ini mencakup usaha perdagangan besar hasil industri tekstil ke luarnegeri, seperti tali-temali, karpet/permadani dari bahan tekstil, karung, macam-macam hasil rajutan dan barang jadi lainnya dari tekstil selain pakaian jadi.",,,
770,46419,"PERDAGANGAN BESAR TEKSTIL, PAKAIAN DAN ALAS KAKI LAINNYA",25,20,20
"",,"Kelompok ini mencakup usaha perdagangan besar haberdashery, seperti jarum,benang jahit dan lain-lain, perdagangan besar barang dari kulit berbulu danperdagangan besar payung.",,,
771,46421,PERDAGANGAN BESAR ALAT TULIS DAN GAMBAR,25,20,20
"",,"Kelompok ini mencakup usaha perdagangan besar peralatan tulis dan gambar,seperti buku tulis, buku gambar, alat tulis dan alat gambar.",,,
772,46422,"PERDAGANGAN BESAR BARANG PERCETAKAN DAN PENERBITAN DALAMBERBAGAI BENTUK",25,20,20
"",,"Kelompok ini mencakup usaha perdagangan besar barang percetakan danpenerbitan dalam berbagai bentuk, seperti buku­buku, majalah, surat kabar danlain-lain.",,,
773,46430,PERDAGANGAN BESAR ALAT FOROGRAFI DAN BARANG OPTIK,25,20,20
"",,"Kelompok ini mencakup usaha perdagangan besar alat fotografi dan optik (sepertikaca mata, teropong dan kaca pembesar).",,,
774,46491,PERDAGANGAN BESAR PERALATAN DAN PERLENGKAPAN RUMAH TANGGA,25,20,20
"",,"Kelompok ini mencakup usaha perdagangan besar peralatan dan perlengkapanrumah tangga, seperti perabot rumah tangga (furniture), peralatan dapur danmemasak, lampu dan perlengkapannya, radio, televisi, alat penerangan, bermacamperalatan makan minum porselen dan gelas, peralatan sendok, pisau, garpu,peralatan dari kayu, barang dari anyaman dan barang dari gabus, wallpaper,karpet dan sebagainnya.",,,
775,46492,PERDAGANGAN BESAR FARMASI,25,20,20
"",,"tangga, seperti obat-obatan.",,,
776,46493,PERDAGANGAN BESAR OBAT TRADISIONAL,25,20,20
"",,Kelompok ini mencakup usaha perdagangan besar obat tradisional atau jamu.,,,
777,46494,PERDAGANGAN BESAR KOSMETIK,25,20,20
"",,"Kelompok ini mencakup usaha perdagangan besar kosmetik, seperti parfum,sabun, bedak dan lainnya.",,,
778,46495,PERDAGANGAN BESAR ALAT OLAHRAGA,25,20,20
"",,"Kelompok ini mencakup usaha perdagangan besar berbagai alat olahraga(termasuk sepeda dan bagian-bagiannya serta aksesorinya).",,,
779,46496,PERDAGANGAN BESAR ALAT MUSIK,25,20,20
"",,"Kelompok ini mencakup usaha perdagangan besar berbagai alat musik, baik alatmusik tradisional maupun alat musik modern, seperti kecapi, seruling bambu,calung, angklung, kulintang, gamelan, set, rebab, rebana, tifa, sasando, flute,saxophone, harmonika, trombone, gitar, mandolin, ukulele, harpa, bass, gambus,biola, cello, piano/organ, drum set dan garpu tala.",,,
780,46497,PERDAGANGAN BESAR PERHIASAN DAN JAM,25,20,20
"",,"Kelompok ini mencakup usaha perdagangan besar berbagai barang perhiasan danjam.",,,
781,46498,PERDAGANGAN BESAR ALAT PERMAINAN DAN MAINAN ANAK­ANAK,25,20,20
"",,"Kelompok ini mencakup usaha perdagangan besar berbagai alat permainan danmainan anak-anak.",,,
782,46499,"PERDAGANGAN BESAR BERBAGAI BARANG DAN PERLENGKAPAN RUMAHTANGGA LAINNYA YANG TIDAK DAPAT DIKLASIFIKASIKAN DI TEMPAT LAIN",25,20,20
"",,"Kelompok ini mencakup usaha perdagangan besar berbagai barang danperlengkapan rumah tangga lainnya, seperti barang-barang dari kulit,perlengkapan perjalanan, alat-alat pembersih dan sebagainya. Termasuk barangkimia untuk rumah tangga, seperti deterjen, pembersih lantai dan lain-lain.",,,
"",,"Kelompok ini mencakup usaha perdagangan besar komputer dan pelengkapankomputer.",,,
784,46512,PERDAGANGAN BESAR PIRANTI LUNAK,25,20,20
"",,Kelompok ini mencakup usaha perdagangan besar piranti lunak.,,,
785,46521,PERDAGANGAN BESAR PERLENGKAPAN ELEKTRONIK,25,20,20
"",,"Kelompok ini mencakup usaha perdagangan besar katup dan tabung elektronik,peralatan semi konduktor, mikrochip dan IC dan PCB.",,,
786,46522,"PERDAGANGAN BESAR DISKET, PITA AUDIO DAN VIDEO, CD DAN DVD KOSONG",25,20,20
"",,"Kelompok ini mencakup usaha perdagangan besar disket, pita audio dan pita videokosong, CD dan DVD kosong.",,,
787,46523,PERDAGANGAN BESAR PERALATAN TELEKOMUNIKASI,25,20,20
"",,"Kelompok ini mencakup usaha perdagangan besar peralatan telekomunikasi,seperti perlengkapan telepon dan komunikasi.",,,
788,46530,"PERDAGANGAN BESAR MESIN, PERALATAN DAN PERLENGKAPAN PERTANIAN",25,20,20
"",,"Kelompok ini mencakup usaha perdagangan besar mesin, peralatan danperlengkapan pertanian, seperti Bajak, penyebar pupuk, penanam biji, alat panen,alat penebah, mesin pemerah susu, mesin beternak unggas dan mesin beternaklebah dan traktor yang digunakan dalam pertanian dan kehutanan. Termasuk",,,
789,46591,"PERDAGANGAN BESAR MESIN KANTOR DAN INDUSTRI, SUKU CADANG DAN",25,20,20
"",,PERLENGKAPANNYA,,,
"",,Kelompok ini mencakup usaha perdagangan besar mesin industri dan mesin kantor,,,
"",,"kecuali komputer, serta perlengkapannya, seperti mesin penggerak mula, turbin,",,,
"",,"mesin pengolahan kayu dan logam, macam-macam mesin untuk industri dan",,,
"",,"untuk keperluan kantor, mesin pembangkit listrik dan mesin untuk keperluan",,,
"",,"rumah tangga. Termasuk perdagangan besar robot-robot produksi, mesin­mesin",,,
"",,lain YANG TIDAK DAPAT DIKLASIFIKASIKAN DI TEMPAT LAIN  untuk keperluan,,,
"",,"industri, perdagangan dan navigasi serta jasa lainnya dan mesin yang dikendalikan",,,
"",,komputer untuk industri tekstil serta mesin jahit dan rajut yang dikendalikan,,,
"",,komputer.,,,
790,46592,"PERDAGANGAN BESAR ALAT TRANSPORTASI LAUT, SUKU CADANG DAN",25,20,20
"",,PERLENGKAPANNYA,,,
"",,Kelompok ini mencakup usaha perdagangan besar macam-macam alat transportasi,,,
"",,"laut bermotor ataupun tidak bermotor, termasuk usaha perdagangan besar macam-",,,
"",,macam suku cadang dan perlengkapannya.,,,
791,46593,"PERDAGANGAN BESAR ALAT TRANSPORTASI DARAT (BUKAN MOBIL, SEPEDA",25,20,20
"",,"MOTOR, DAN SEJENISNYA), SUKU CADANG DAN PERLENGKAPANNYA",,,
"",,Kelompok ini mencakup usaha perdagangan besar macam-macam alat transportasi,,,
"",,"darat, bermotor ataupun tidak bermotor (bukan mobil, sepeda motor dan",,,
"",,"sejenisnya), termasuk usaha perdagangan besar macam-macam suku cadang dan",,,
"",,perlengkapannya.,,,
792,46594,"PERDAGANGAN BESAR ALAT TRANSPORTASI UDARA, SUKU CADANG DAN",25,20,20
"",,PERLENGKAPANNYA,,,
"",,Kelompok ini mencakup usaha perdagangan besar macam-macam alat transportasi,,,
"",,"udara, termasuk usaha perdagangan besar macam-macam suku cadang dan",,,
"",,perlengkapannya.,,,
793,46599,"PERDAGANGAN BESAR MESIN, PERALATAN DAN PERLENGKAPAN LAINNYA",25,20,20
"",,Kelompok ini mencakup usaha perdagangan besar yang belum diklasifikasikan di,,,
"",,"tempat lain, seperti perdagangan besar furnitur kantor, kabel dan sakelar serta",,,
"",,"instalasi peralatan lain untuk keperluan industri, perkakas mesin dan berbagai",,,
"",,"jenis dan untuk berbagai bahan, perkakas mesin yang dikendalikan komputer dan",,,
"",,peralatan dan perlengkapan pengukuran.,,,
794,46610,"PERDAGANGAN BESAR BAHAN BAKAR PADAT, CAIR DAN GAS DAN PRODUK",25,20,20
"",,YANG BERHUBUNGAN DENGAN ITU,,,
"",,"Kelompok ini mencakup usaha perdagangan besar bahan bakar gas, cair, dan",,,
"",,"padat serta produk sejenisnya, seperti minyak bumi mentah, minyak mentah,",,,
"",,"bahan bakar diesel, gasoline, bahan bakar oli, kerosin, premium, solar, minyak",,,
"",,"tanah, batu bara, arang, batu bara, ampas arang batu, bahan bakar kayu, nafta",,,
"",,"dan bahan bakar lainnya termasuk pula bahan bakar gas, seperti LPG, gas butana",,,
"",,"dan propana dan minyak semir, minyak pelumas dan produk minyak bumi yang",,,
"",,telah dimurnikan.,,,
795,46620,PERDAGANGAN BESAR LOGAM DAN BIJIH LOGAM,25,20,20
"",,"Kelompok ini mencakup usaha perdagangan besar bijih logam dan logam dasar,",,,
"",,"seperti bijih besi dan bijih bukan besi dalam bentuk dasar, seperti bijih nikel, bijih",,,
"",,"tembaga, alumunium, besi, baja dan perdagangan besar produk logam besi dan",,,
"",,bukan besi setengah jadi YANG TIDAK DAPAT DIKLASIFIKASIKAN DI TEMPAT LAIN,,,
"",,"dan lain-lainnya. Termasuk perdagangan besar emas dan logam mulia lain (perak,",,,
"",,platina).,,,
796,46631,PERDAGANGAN BESAR BARANG LOGAM UNTUK BAHAN KONSTRUKSI,25,20,20
"",,Kelompok ini mencakup usaha perdagangan besar berbagai macam baja/besi,,,
"",,"untuk bahan konstruksi seperti baja tulangan, baja profil, pelat baja, dan baja",,,
"",,"lembaran, pipa besi/baja, kawat tali, kawat nyamuk, paku, mur/baut, engsel,",,,
"",,"gerendel, kunci, anak kunci, tangki air, menara air, rolling door, awning dan seng",,,
"",,lembaran.,,,
797,46632,PERDAGANGAN BESAR KACA,25,20,20
"",,"Kelompok ini mencakup usaha perdagangan besar kaca lembaran untuk bahankonstruksi, seperti kaca lembaran bening, kaca lembaran buram, kaca lembaranbening berwarna dan kaca lembaran berukir.",,,
798,46633,"PERDAGANGAN BESAR GENTENG, BATU BATA, UBIN DAN SEJENISNYA DARITANAH LIAT, KAPUR, SEMEN ATAU KACA",25,20,20
"",,"Kelompok ini mencakup usaha perdagangan besar genteng, batu bata dan ubinyang terbuat dari tanah liat, kapur, semen atau kaca untuk bahan konstruksi,seperti genteng pres, genteng kodok, batu bata pres, batu bata berongga, batatahan api, ubin lantai, ubin dinding, ubin batako, termasuk juga lubang angin, bakmandi, kloset, eternit, pipa irigasi dan buis.",,,
799,46634,"PERDAGANGAN BESAR SEMEN, KAPUR, PASIR DAN BATU",25,20,20
"",,"Kelompok ini mencakup usaha perdagangan besar semen, kapur, pasir, dan batuuntuk bahan konstruksi, seperti semen portland putih, semen portland abu-abu,semen posolan kapur, semen portland posolan, kapur tohor, kapur tembok, pasir,kerikil, koral, batu, batu pecahan, batu lempengan, batu pualam dan kubusmosaik.",,,
800,46635,PERDAGANGAN BESAR BAHAN KONSTRUKSI DARI PORSELEN,25,20,20
"",,"Kelompok ini mencakup usaha perdagangan besar bahan konstruksi dari porselen,seperti kloset, bidet, wastafel, winoir, bak cuci, bak mandi dan ubin dinding.",,,
801,46636,PERDAGANGAN BESAR BAHAN KONSTRUKSI DARI KAYU,25,20,20
